"Common","Scientific","Functional","Native","Year","Quadrat","Cover","Station"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2018-11-01,"2L",37.5,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2018-11-01,"1L",2.5,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-11-01,"3L",2.5,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2014-11-01,"2L",2.5,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2014-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Buffelgrass","Pennisetum ciliare","Perennial grass","Invasive",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2014-11-01,"1R",2.5,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2014-11-01,"2R",2.5,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual grass (year summed)",NA,"Annual grass","Unknown native status",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2014-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Needle grama","Bouteloua aristidoides","Annual grass","Native",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2014-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Sixweek threeawn","Aristida adscensionis","Annual grass","Native",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2014-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Cupgrass","Eriochloa","Annual grass","Unknown native status",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-03-01,"1L",0.5,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
