"PlotTimeID","Year","Channel","Station","station.trt","channel.trt","up.trt","inch.trt","inwood","Cover"
215,"2015-11-01","Channel 13","Station 4 + 78 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",22.625
215,"2015-11-01","Channel 13","Station 4 + 78 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",10.875
215,"2015-11-01","Channel 13","Station 4 + 78 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",42.5
216,"2015-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",10.625
216,"2015-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native herb",8.25
216,"2015-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native woody",35.875
217,"2015-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.875
217,"2015-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native herb",7.5
217,"2015-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native woody",9.5
218,"2015-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.25
218,"2015-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Native herb",27.5
218,"2015-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Native woody",28.375
218,"2015-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.125
219,"2015-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",5
219,"2015-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Native herb",5.875
219,"2015-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Native woody",45.25
219,"2015-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.125
220,"2015-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",5
220,"2015-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native herb",8.5
220,"2015-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native woody",11.25
221,"2015-11-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",7.625
221,"2015-11-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Native herb",6.25
221,"2015-11-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Native woody",0.25
222,"2015-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",1.375
222,"2015-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Native herb",5.375
222,"2015-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Native woody",33.25
222,"2015-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.625
223,"2015-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.5
223,"2015-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Native herb",7.0625
223,"2015-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Native woody",1.375
223,"2015-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.125
224,"2015-11-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.875
224,"2015-11-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Native herb",15.875
224,"2015-11-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Native woody",0.625
225,"2015-11-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",10.625
225,"2015-11-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native herb",1.625
225,"2015-11-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native woody",3.75
226,"2015-11-01","Channel 19","Station 07 + 30","No treatment","Channel 19: Upland treatment",1,0,"Native herb",1.875
226,"2015-11-01","Channel 19","Station 07 + 30","No treatment","Channel 19: Upland treatment",1,0,"Native woody",4.375
227,"2015-11-01","Channel 19","Station 07 + 50","No treatment","Channel 19: Upland treatment",1,0,"Native herb",11.25
227,"2015-11-01","Channel 19","Station 07 + 50","No treatment","Channel 19: Upland treatment",1,0,"Native woody",25.625
228,"2015-11-01","Channel 19","Station 07 + 97","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",10.125
228,"2015-11-01","Channel 19","Station 07 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native herb",2.875
228,"2015-11-01","Channel 19","Station 07 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native woody",3.75
229,"2015-11-01","Channel 19","Station 09 + 05","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.25
229,"2015-11-01","Channel 19","Station 09 + 05","No treatment","Channel 19: Upland treatment",1,0,"Native herb",7.25
229,"2015-11-01","Channel 19","Station 09 + 05","No treatment","Channel 19: Upland treatment",1,0,"Native woody",5
230,"2015-11-01","Channel 19","Station 09 + 26","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.625
230,"2015-11-01","Channel 19","Station 09 + 26","No treatment","Channel 19: Upland treatment",1,0,"Native herb",10.5
230,"2015-11-01","Channel 19","Station 09 + 26","No treatment","Channel 19: Upland treatment",1,0,"Native woody",4.875
230,"2015-11-01","Channel 19","Station 09 + 26","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.125
231,"2015-11-01","Channel 19","Station 09 + 68","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",5
231,"2015-11-01","Channel 19","Station 09 + 68","No treatment","Channel 19: Upland treatment",1,0,"Native herb",2.25
231,"2015-11-01","Channel 19","Station 09 + 68","No treatment","Channel 19: Upland treatment",1,0,"Native woody",20.75
232,"2015-11-01","Channel 19","Station 10 + 98","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",1.375
232,"2015-11-01","Channel 19","Station 10 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native herb",2.875
232,"2015-11-01","Channel 19","Station 10 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native woody",16.375
233,"2015-11-01","Channel 21","Station 01 + 07.5 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",5.125
233,"2015-11-01","Channel 21","Station 01 + 07.5 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",5.25
233,"2015-11-01","Channel 21","Station 01 + 07.5 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native woody",4.375
233,"2015-11-01","Channel 21","Station 01 + 07.5 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown herb",4.375
234,"2015-11-01","Channel 21","Station 01 + 49 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Invasive herb",11.875
234,"2015-11-01","Channel 21","Station 01 + 49 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native herb",1.25
234,"2015-11-01","Channel 21","Station 01 + 49 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native woody",0.125
234,"2015-11-01","Channel 21","Station 01 + 49 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Unknown herb",3.75
235,"2015-11-01","Channel 21","Station 02 + 15 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",7.5
235,"2015-11-01","Channel 21","Station 02 + 15 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",2
235,"2015-11-01","Channel 21","Station 02 + 15 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown herb",0.625
236,"2015-11-01","Channel 21","Station 03 + 80 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",8.75
236,"2015-11-01","Channel 21","Station 03 + 80 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",0.125
237,"2015-11-01","Channel 21","Station 04 + 90 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Invasive herb",5.125
237,"2015-11-01","Channel 21","Station 04 + 90 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native herb",6
237,"2015-11-01","Channel 21","Station 04 + 90 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native woody",0.125
237,"2015-11-01","Channel 21","Station 04 + 90 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Unknown herb",0.125
238,"2015-11-01","Channel 21","Station 06 + 36 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",7.625
238,"2015-11-01","Channel 21","Station 06 + 36 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",6
238,"2015-11-01","Channel 21","Station 06 + 36 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native woody",13.125
238,"2015-11-01","Channel 21","Station 06 + 36 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown herb",0.625
239,"2015-11-01","Channel 21","Station 07 + 49.5 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Invasive herb",0.625
239,"2015-11-01","Channel 21","Station 07 + 49.5 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native herb",2.875
239,"2015-11-01","Channel 21","Station 07 + 49.5 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native woody",24.625
239,"2015-11-01","Channel 21","Station 07 + 49.5 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Unknown herb",0.125
240,"2015-11-01","Channel 21","Station 07 + 66 BAF",NA,NA,NA,NA,NA,NA
241,"2015-11-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",12
241,"2015-11-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",3
241,"2015-11-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native woody",15.25
241,"2015-11-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown herb",0.625
242,"2015-11-01","Channel 21","Station 09 + 99 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Invasive herb",1
242,"2015-11-01","Channel 21","Station 09 + 99 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native herb",4.625
242,"2015-11-01","Channel 21","Station 09 + 99 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native woody",0.75
242,"2015-11-01","Channel 21","Station 09 + 99 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Unknown herb",0.125
243,"2015-11-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",1.25
243,"2015-11-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",6.125
243,"2015-11-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native woody",40.625
243,"2015-11-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown herb",0.125
244,"2015-11-01","Channel 21","Station 11 + 12 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Invasive herb",15
244,"2015-11-01","Channel 21","Station 11 + 12 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native herb",4.375
244,"2015-11-01","Channel 21","Station 11 + 12 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native woody",7.625
245,"2015-11-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",8.25
245,"2015-11-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",0.75
245,"2015-11-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native woody",8.25
246,"2015-11-01","Channel 21","Station 11 + 63 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Invasive herb",8.75
246,"2015-11-01","Channel 21","Station 11 + 63 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native herb",14.625
246,"2015-11-01","Channel 21","Station 11 + 63 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Native woody",24.5
246,"2015-11-01","Channel 21","Station 11 + 63 ORD","One station dam","Channel 21: In-channel treatment",0,1,"Unknown herb",0.25
247,"2015-11-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive herb",1.375
247,"2015-11-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native herb",8.625
247,"2015-11-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native woody",0.375
248,"2018-11-01","Channel 12","Station 1 + 04","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.25
248,"2018-11-01","Channel 12","Station 1 + 04","No treatment","Channel 12: No treatment",0,0,"Native herb",16.5
248,"2018-11-01","Channel 12","Station 1 + 04","No treatment","Channel 12: No treatment",0,0,"Native woody",5.75
248,"2018-11-01","Channel 12","Station 1 + 04","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.125
249,"2018-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Invasive herb",4.875
249,"2018-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Native herb",33.125
249,"2018-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Native woody",8.875
249,"2018-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.25
250,"2018-11-01","Channel 12","Station 1 + 83","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.375
250,"2018-11-01","Channel 12","Station 1 + 83","No treatment","Channel 12: No treatment",0,0,"Native herb",28.75
250,"2018-11-01","Channel 12","Station 1 + 83","No treatment","Channel 12: No treatment",0,0,"Native woody",49.125
251,"2018-11-01","Channel 12","Station 2 + 63","No treatment","Channel 12: No treatment",0,0,"Invasive herb",8.75
251,"2018-11-01","Channel 12","Station 2 + 63","No treatment","Channel 12: No treatment",0,0,"Native herb",10.25
251,"2018-11-01","Channel 12","Station 2 + 63","No treatment","Channel 12: No treatment",0,0,"Native woody",9.125
252,"2018-11-01","Channel 12","Station 2 + 98","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.25
252,"2018-11-01","Channel 12","Station 2 + 98","No treatment","Channel 12: No treatment",0,0,"Native herb",18.875
252,"2018-11-01","Channel 12","Station 2 + 98","No treatment","Channel 12: No treatment",0,0,"Native woody",60.75
252,"2018-11-01","Channel 12","Station 2 + 98","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.125
253,"2018-11-01","Channel 12","Station 3 + 93","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.25
253,"2018-11-01","Channel 12","Station 3 + 93","No treatment","Channel 12: No treatment",0,0,"Native herb",13.5
253,"2018-11-01","Channel 12","Station 3 + 93","No treatment","Channel 12: No treatment",0,0,"Native woody",36.375
254,"2018-11-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Invasive herb",1.625
254,"2018-11-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Native herb",24
254,"2018-11-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Native woody",43.75
255,"2018-11-01","Channel 12","Station 4 + 09","No treatment","Channel 12: No treatment",0,0,"Invasive herb",22.625
255,"2018-11-01","Channel 12","Station 4 + 09","No treatment","Channel 12: No treatment",0,0,"Native herb",9.375
255,"2018-11-01","Channel 12","Station 4 + 09","No treatment","Channel 12: No treatment",0,0,"Native woody",8.875
256,"2018-11-01","Channel 12","Station 4 + 56","No treatment","Channel 12: No treatment",0,0,"Invasive herb",4.125
256,"2018-11-01","Channel 12","Station 4 + 56","No treatment","Channel 12: No treatment",0,0,"Native herb",19.25
256,"2018-11-01","Channel 12","Station 4 + 56","No treatment","Channel 12: No treatment",0,0,"Native woody",25.625
257,"2018-11-01","Channel 12","Station 4 + 65","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.125
257,"2018-11-01","Channel 12","Station 4 + 65","No treatment","Channel 12: No treatment",0,0,"Native herb",13.75
257,"2018-11-01","Channel 12","Station 4 + 65","No treatment","Channel 12: No treatment",0,0,"Native woody",26.875
257,"2018-11-01","Channel 12","Station 4 + 65","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.375
258,"2018-11-01","Channel 12","Station 5 + 13","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.25
258,"2018-11-01","Channel 12","Station 5 + 13","No treatment","Channel 12: No treatment",0,0,"Native herb",35.25
258,"2018-11-01","Channel 12","Station 5 + 13","No treatment","Channel 12: No treatment",0,0,"Native woody",10.125
259,"2018-11-01","Channel 12","Station 5 + 48","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.625
259,"2018-11-01","Channel 12","Station 5 + 48","No treatment","Channel 12: No treatment",0,0,"Native herb",2.75
259,"2018-11-01","Channel 12","Station 5 + 48","No treatment","Channel 12: No treatment",0,0,"Native woody",15
260,"2018-11-01","Channel 12","Station 6 + 30","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.75
260,"2018-11-01","Channel 12","Station 6 + 30","No treatment","Channel 12: No treatment",0,0,"Native herb",3.125
260,"2018-11-01","Channel 12","Station 6 + 30","No treatment","Channel 12: No treatment",0,0,"Native woody",54.75
260,"2018-11-01","Channel 12","Station 6 + 30","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.25
261,"2018-11-01","Channel 12","Station 6 + 93","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.125
261,"2018-11-01","Channel 12","Station 6 + 93","No treatment","Channel 12: No treatment",0,0,"Native herb",15.875
261,"2018-11-01","Channel 12","Station 6 + 93","No treatment","Channel 12: No treatment",0,0,"Native woody",50.4375
261,"2018-11-01","Channel 12","Station 6 + 93","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.125
262,"2018-11-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.125
262,"2018-11-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",7.125
262,"2018-11-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",70.125
262,"2018-11-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.25
263,"2018-11-01","Channel 13","Station 1 + 38.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",0.125
263,"2018-11-01","Channel 13","Station 1 + 38.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",15.25
263,"2018-11-01","Channel 13","Station 1 + 38.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",74.375
264,"2018-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.75
264,"2018-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",28.375
264,"2018-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",47.5
264,"2018-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.75
265,"2018-11-01","Channel 13","Station 1 + 77 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",0.25
265,"2018-11-01","Channel 13","Station 1 + 77 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",12.125
265,"2018-11-01","Channel 13","Station 1 + 77 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",56.25
265,"2018-11-01","Channel 13","Station 1 + 77 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",1.375
266,"2018-11-01","Channel 13","Station 1 + 99 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",23.0625
266,"2018-11-01","Channel 13","Station 1 + 99 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",26.875
266,"2018-11-01","Channel 13","Station 1 + 99 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.25
266,"2018-11-01","Channel 13","Station 1 + 99 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown woody",8.75
267,"2018-11-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",6.25
267,"2018-11-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",66.375
267,"2018-11-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.125
268,"2018-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",4.25
268,"2018-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",50.125
268,"2018-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",13.25
268,"2018-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.25
269,"2018-11-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.875
269,"2018-11-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",42.25
269,"2018-11-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",32.625
270,"2018-11-01","Channel 13","Station 3 + 09 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",1.25
270,"2018-11-01","Channel 13","Station 3 + 09 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",9.5
270,"2018-11-01","Channel 13","Station 3 + 09 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",97.625
270,"2018-11-01","Channel 13","Station 3 + 09 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",1.5
271,"2018-11-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",1
271,"2018-11-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",36
271,"2018-11-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",29.375
272,"2018-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",1.125
272,"2018-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",6.375
272,"2018-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",54.375
272,"2018-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.75
273,"2018-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",11.5
273,"2018-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",16.625
273,"2018-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",23.75
273,"2018-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",3.75
274,"2018-11-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.625
274,"2018-11-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",42
274,"2018-11-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",13.75
275,"2018-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",0.625
275,"2018-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",52.625
275,"2018-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",21.5
275,"2018-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",7.5
276,"2018-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",1
276,"2018-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",41
276,"2018-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",77.5
276,"2018-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",4
277,"2018-11-01","Channel 13","Station 4 + 78 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",5.375
277,"2018-11-01","Channel 13","Station 4 + 78 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",48.875
277,"2018-11-01","Channel 13","Station 4 + 78 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",13.125
277,"2018-11-01","Channel 13","Station 4 + 78 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.125
278,"2018-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.625
278,"2018-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native herb",5.5
278,"2018-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native woody",98.25
279,"2018-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.75
279,"2018-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native herb",7.25
279,"2018-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native woody",0.625
279,"2018-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.0625
280,"2018-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.125
280,"2018-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Native herb",44.4375
280,"2018-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Native woody",16.875
281,"2018-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",13.875
281,"2018-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Native herb",5.25
281,"2018-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Native woody",18.25
281,"2018-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.125
282,"2018-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",18.875
282,"2018-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native herb",14.375
282,"2018-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native woody",27
283,"2018-11-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",11.375
